,user_id,session_id,session_timestamp,completed_seconds,year_of_birth,gender,handedness,total_session_count,total_musing_time,bird_count,recovery_count,seconds_calm,active_days,avg_sess_per_month
159,74b9fef10c004de3860ffa68c11345e2,d11d1f43a0f1470c97cf0a3a32f62a7e,1469947535,420,1978,male,right,78,58471,31,4,263.0,79.09142361111111,29.58601442686975
160,f316c9f3148d4ade9be6c3ac6e067b01,ebf89cd507394c2daa54eb4ecf159b26,1476525805,1200,1982,male,right,55,48352,147,7,918.0,38.040243055555564,43.37511717762347
161,1c86eb9a30a645d38220247e0090168e,f97e1f2d146043f298a9cfb0ef316eda,1525680069,1200,1951,male,right,77,68884,19,21,402.0,152.99099537037037,15.098927844791154
162,a8fc82daf4294923943c1942f8e3ceb8,6dd688b7ea9542e6a490f26442db8331,1474380145,420,1974,female,right,68,26199,16,11,162.0,161.06410879629632,12.665764056597256
163,7363fdd3a22c4161aa74d5540a2aa7e2,083ae9009ea3452188a39691f29e7ffb,1523987967,1080,1959,female,right,56,49680,8,78,145.0,69.31108796296296,24.238546088004327
164,212a45bdf8d94cada1887c96b124232b,b770d890b69b4b5aa33975c6f8998d19,1536705706,900,1955,male,right,50,31149,56,27,506.0,39.358020833333335,38.111672493694364
165,58efe131584342d7b6dc6c6408b88101,5a356ade82424ee080c37ad20ac1df1c,1536425525,600,1999,male,mostly_right,69,39300,99,0,554.0,69.93108796296296,29.600569078752464
166,b9887b330aa943dc9d00f23a15ba363c,1eefbf715206491eb6d8fc11e8b84ca5,1534979985,518,1988,male,right,57,35089,3,27,108.0,101.22925925925928,16.89234923294758
167,0b57782f97724743a3b3840beff699ec,5f6f399f4fa941ee8f8247b77745ddde,1521874005,360,1973,male,mostly_right,84,21915,20,5,177.0,286.55193287037036,8.794217420756299
168,ea95a2b9724344688c610a54857b4632,32e73583947145ebaf95e3848b426a4b,1508099030,420,1986,male,right,38,16899,68,0,388.0,122.37070601851852,9.315955076924066
169,6114c9851e56457d844003b76de0d06e,554909934ed44b57a6c7ee28ff970ddb,1532092162,900,1957,male,right,87,70333,28,20,354.0,86.84737268518518,30.052722601765307
170,cb56da5f84c4491b902264cfc2387c81,1381a8d3e476445ebd0214dce7bfeb49,1534261429,480,1954,male,right,66,38520,7,4,175.0,55.40633101851852,35.7359883537176
171,b447aceaecc347b18cf32b8a3a1421f6,e9114d4262454625a28c596788667eb7,1534491903,1845,1984,male,right,55,85344,68,79,685.0,42.972384259259265,38.396752436292246
172,cd122d8a7d084bf58e82a95561e7a692,a50f86b866154f5c8af7f3612d3282ba,1524821524,1200,1947,female,right,96,73103,70,48,611.0,153.62122685185184,18.747409189599786
173,3ce962ede4e1494d8d4a5f229ed33f16,4e7ee481c8d44847b321aca0da541f8f,1512805727,600,1963,male,mostly_left,50,24300,39,10,362.0,57.54552083333334,26.06632068453055
174,63a07733afec46cca0357fa092198be0,cea1fae0930d4575a0caa2b681a7e4d6,1524870748,720,1978,male,mostly_right,57,21837,7,38,83.0,187.3441550925926,9.127586602073883
175,13812654539f451fb090970acb6cf28f,181800db00fa4e1993a4208270f92670,1487531772,420,1972,male,right,99,34888,15,6,205.0,74.83695601851852,39.686274776663396
176,26f7f4394dff4a05b5dec4b590b054c0,476b6edb548e4e4db603cea1bd014ca7,1530115704,900,1976,male,right,44,33129,1,76,131.0,95.64726851851853,13.800707750942529
177,4d3df1bc200b48e4b0934779a523a229,6830b82c74b24fdeac1737f6b5cba5c1,1520760939,1200,1967,male,right,48,39219,77,24,684.0,134.46793981481483,10.708872330334831
178,3ba3850dd4d244ce8083c88e825b9d6d,7030e423809d4a01ac5c30471fecc971,1476315333,420,1966,male,right,72,29190,58,0,350.0,168.39424768518518,12.82704147969557
179,d13c0890838547ed8d0d7a64d3aad9c8,a62d2e5c3a144d20b35eea7e611abc49,1526121711,900,1988,male,right,34,27300,109,5,696.0,101.61097222222222,10.038286000937672
180,a0b1dcf737ee4ae3b464dba1dbef6c4e,3278e2f6b9f04da3bcb9b97cc70e083a,1535921863,900,1955,female,right,91,77249,71,19,493.0,187.01467592592599,14.597784834176956
181,cd22b4a9d31b464b847b72f97a452442,aada103ede9e4c5a93e64ef21395770e,1535835322,600,1992,male,right,77,34381,7,29,113.0,54.97314814814815,42.02051506627815
182,df4e96c7c1334b73874662d9c22c1ca4,76245256f92246ecb3049a72b8278cea,1520022204,900,1951,female,right,59,42474,11,40,233.0,203.11394675925925,8.71432035190519
183,7b4cccee056c435ea588c8fadb5006ce,6b4750d6d87d49b0b29a330d17ec1bef,1515964590,600,1986,female,right,81,28304,23,24,262.0,126.93943287037035,19.14298768359473
184,c09c0b3330184880b2b9b5332b5e52d2,081e7211b6554ff38672ed4ace1caf01,1515825752,1200,1959,female,left,47,32579,6,33,221.0,56.02420138888889,25.167694764849273
185,24c583b99401404cb191d7ab48185925,d3817cc70368436b9b6355f0d80cc54e,1497378322,420,1961,male,right,98,32160,17,19,190.0,292.701412037037,10.044365620033243
186,bef8e99c1158441ba0e77d1f271575d0,e53ac7e4b4e94f7da48444af13c870da,1515916555,1200,1972,female,right,48,47340,50,5,629.0,71.95545138888889,20.012382275491635
187,674f753444734faf894b5b9944fec854,8269ddaab3ca4f0a8646239178287776,1529614803,900,1967,male,ambidextrous,37,39853,124,2,764.0,52.00265046296296,21.345065878720128
188,b3f39a3bd21e43d28ab838c59b17fb62,3413c39ee56843929f020596b113aed1,1492651041,1800,1978,female,right,45,40524,284,4,1578.0,132.4278125,10.19423317892531
189,115b6a6ac1eb44e18a8f5f91fb6c4f9d,cf407a439885452289b8a3c94ec3dc9f,1521881255,843,1966,male,right,90,65205,11,40,168.0,108.20263888888887,24.953180696198874
190,b8485e425eac4667bfd26e23445335af,a0cac9d646c44825a199780d96e9bd96,1515001620,900,1990,male,right,83,49485,1,81,129.0,308.6473148148148,8.06746043293451
191,1f805f80c0894ad1aafcc1ffa6f54276,df0a7ead81ab4c128d65e464c5babf0a,1534703577,1200,1985,female,mostly_right,48,53280,43,3,601.0,55.47271990740741,25.95870551153042
192,a54e8bdefde34cc882a8cff727353e42,ec25694b637f4ada8a5eb8f9cb8ada70,1535004387,1800,1966,male,mostly_right,42,64288,254,5,1565.0,33.37775462962963,37.74969329067722
193,e3a2e746d4d048338687430a3935d539,f6f1d99f356945c5aa00f797f896b79a,1522474910,892,1977,male,right,65,56517,7,64,113.0,98.01041666666669,19.89584440429376
194,32a4d1077a7b4080b920f83f163c775b,116d390d79154e8092d58ca7290f74b1,1492519496,420,1986,male,right,43,18507,39,1,292.0,134.4942824074074,9.591485800804216
195,0a9b015288e0429b983dfc451666794b,9b7e34f8cff041709550b48a77030328,1529617965,2100,1987,male,mostly_left,49,32076,49,114,486.0,88.19319444444444,16.667952774133806
196,47a2e442ae834092b11158d542361a80,12046cf249754590acb591a553bdc248,1519445023,3600,1970,male,mostly_right,82,199407,631,6,3388.0,210.15646990740743,11.70556395948147
197,cf5040a63af5435aa05ada8dd398c531,56ebef8f0b064f0dbc62d2147f5c97ad,1526318901,900,1983,male,right,61,37320,14,40,140.0,202.7476851851852,9.025997008688503
198,792662aba2044d52907c663188018ef4,e889adde01ef45f498e86dd6cb02a17b,1513113254,420,1981,male,ambidextrous,77,29487,1,25,51.0,270.1785185185185,8.549902533578623
199,92fc59a6476f407aaed76e81676d975b,d5de9e1d54a544b1aa31154bbeafec4f,1522783783,900,1972,female,right,40,30540,100,5,702.0,108.99899305555556,11.009276015865336
200,e9cd0302b62d4e459fa8965d0fb35b78,f29afa01effd4f379a97a1ff8ac0ebb7,1504650595,900,1978,female,right,54,37952,21,29,375.0,142.07972222222222,11.402049318946524
201,3ba3850dd4d244ce8083c88e825b9d6d,53a8a53f2c784b70b57035f682f2f537,1476084266,420,1966,male,right,72,29190,50,1,335.0,168.39424768518518,12.82704147969557
202,897e771a99dd4031a0c4721a573529ae,48781f10afe34a72867eebad286ea336,1517421704,600,1950,male,right,41,15899,4,44,118.0,152.2858101851852,8.076917990614323
203,2fc4be086df44fcb8f31efef1e80197b,8c90c3e3e55041a38aaf12b559d517da,1514541772,600,1969,male,right,44,31980,83,0,504.0,117.69616898148148,11.215318318540096
204,eb3dbb5f2cb74f2ab83eed24fa400a9c,606d1c6d1202447cb1690d4f4718533b,1535454241,600,1967,female,right,60,26828,65,1,466.0,113.99452546296295,15.790231966751973
205,fc664f0ee0da4839bfac79b84a91b4c8,9445476cdaa344488faa721a3ff36840,1536567007,420,1974,male,mostly_right,51,19020,58,2,357.0,51.253622685185185,29.851548433907
206,945a51fd742343ef931bd6581010452a,771a64a1112d49a6bb1158e3a2d9e4de,1508082616,420,1981,male,right,99,44610,44,2,302.0,356.91048611111114,8.321414235712307
207,ab414cd7d4b346498417fb99ee0fce0d,43f9ec6e798249ca99996c86953e1e71,1476426285,1200,1968,male,right,42,27851,92,38,723.0,41.9912962962963,30.006218219825097
208,efa115c3ab1a4e0eb398c5f8b023fb5a,bb4c2e06e7d84636a78ed1a48c44becb,1535276101,600,1977,male,mostly_right,69,38164,9,6,214.0,95.05211805555555,21.7775262913146
209,067c031dfd1549bdb88ecf3461b0b08e,53bfefc2c0194d2dbd8284fa6cce6493,1522704846,420,1968,female,right,72,21692,28,10,179.0,212.67256944444443,10.156457909181595
210,e04dc3e18ae945cdb2a9ec3fd3d47079,a3ee493051d342e1893db110f534775a,1512888276,1200,1982,female,mostly_right,39,31932,114,3,869.0,72.20275462962962,16.204367908144473
211,fc664f0ee0da4839bfac79b84a91b4c8,bb330274470c43acbc8ec9fc0bd657a7,1536134686,420,1974,male,mostly_right,51,19020,40,4,311.0,51.253622685185185,29.851548433907
212,ed44857e6d5646a8bcace7915f41c7f1,f98875a701ea47d3ba3cf42999ee5fb6,1492466445,720,1959,male,right,69,31141,16,16,230.0,159.035625,13.015951614614652
213,bacc8fa63fb4481698420eb5792ebe34,42decd6060564d77b652696dcf380524,1537551678,720,1976,male,right,44,23148,44,23,386.0,43.023773148148145,30.680712160105287
214,47a2e442ae834092b11158d542361a80,49fb3c720993424a84fb9bb9ec62c0c3,1518041327,1800,1970,male,mostly_right,82,199407,180,33,1258.0,210.15646990740743,11.70556395948147
215,512fde8704084965b5415b0443af6d10,e4b7bf9cb27e4eb48a4e071e289bd325,1513156717,420,1956,male,right,47,16266,66,0,390.0,52.858148148148146,26.675168340141678
216,fdfac48027aa49b294d66acfa9986f30,a0edade210b348c78bf9b4e4d308f4f7,1521626533,1200,1959,male,right,59,38926,79,22,699.0,173.69659722222218,10.190182354208787
217,6b59a4239fd44ed291f2ff9ce37b2350,5a593f71eae44c6890353b14bb75545e,1530771511,369,1979,male,mostly_right,48,22183,16,4,184.0,52.50943287037037,27.42364412037961
218,7dd84211915443ca9b5052709c0f986c,bcd67d5458474d939d0271fbb97aaec3,1513757461,900,1983,female,right,52,21339,47,1,555.0,82.0506712962963,19.012641522049524
219,a8fc82daf4294923943c1942f8e3ceb8,1f777d10726a442f99f8ebf2ef7c732e,1475067457,339,1974,female,right,68,26199,10,3,129.0,161.06410879629632,12.665764056597256
220,d00438f290094a4f8a855e273239b10c,d1d6ce068bea4d66b4af349f4a31982b,1511628632,420,1969,male,mostly_right,68,40683,53,1,330.0,250.73113425925925,8.136205366066001
221,c09c0b3330184880b2b9b5332b5e52d2,fbaf3bb75d4f4a05932cae36651ab8df,1516085030,1200,1959,female,left,47,32579,9,94,140.0,56.02420138888889,25.167694764849273
222,eb79c4b1fdb44e6a9535402ede981edb,890575c76e3a4da497f505991058116c,1534926952,600,1968,male,right,63,34320,92,6,520.0,85.4872337962963,22.108564239002007
223,7321234c13b5499aa0133dd307c8dedc,45babeb836bb4adca11504ae54b9faff,1530796926,480,1982,male,right,56,23159,3,1,100.0,134.79769675925925,12.463120961186608
224,337f6aaed9054c16a6574a1540ac5d28,a20ecb7d9511464a8786976c4062cfa2,1536736707,720,1972,male,mostly_right,68,35941,4,50,81.0,183.8011342592593,11.098952181233516
225,47e1ef55c3c440328106107b73092158,776b8e03ccac455e9ef5aadb77144954,1492263519,1200,1979,male,right,61,58849,31,55,392.0,52.83702546296296,34.63480360533866
226,eb65960da6cf43f4a97fcd9b857e3c87,44aaee72f2f74dfb889f875c19674bc0,1521787334,480,1992,male,mostly_left,62,24705,2,51,29.0,72.4759837962963,25.66367371056025
227,71262d9e2a1742eabd724e94a06f67ec,20a5cc019c99451e9ecb48a473bfd944,1535982602,1200,1993,female,right,53,40680,3,11,252.0,60.04607638888889,26.47966521080166
228,4e9c30037aaf4129bdf625cdd099a2a5,4bc15f623c404527af2c91bb38645230,1518764748,720,1983,male,right,85,59051,29,27,311.0,189.3284606481481,13.468656488677485
229,63f094368d2d477abaf97ba47975df5d,65bb6ffb61b64866bcddd51bdd09d9b9,1530433536,900,1972,male,right,46,34309,72,1,594.0,95.73913194444445,14.414168710039975
230,33a259653b49480c968ecceb554ca8ea,7301a84227484829966d065d6bd32ee3,1532822268,900,1971,male,right,68,39229,173,0,880.0,164.9957986111111,12.3639511864675
232,13812654539f451fb090970acb6cf28f,7c66b75fd5d8475cb23253f1b7465b27,1486325051,420,1972,male,right,99,34888,19,7,222.0,74.83695601851852,39.686274776663396
233,869fcbde039c41628119ec98096fbfaa,0ef95f192b47437e990803eb9d6ac5e3,1530549001,1500,1960,female,right,58,70315,174,9,1186.0,119.64444444444445,14.543090638930163
234,88cdd1a09f934b94b96f263b50ef3ac7,f27d84c50eac4b80864232264338bb86,1536216143,600,1979,female,right,63,24000,57,0,434.0,39.98539351851852,47.26726020902309
235,f316c9f3148d4ade9be6c3ac6e067b01,4547f0a707824de08de9d5a47829803e,1477289555,1200,1982,male,right,55,48352,192,2,1063.0,38.040243055555564,43.37511717762347
236,d00438f290094a4f8a855e273239b10c,230cbb0600f7421f8733f1c61006669a,1517066525,600,1969,male,mostly_right,68,40683,90,2,508.0,250.73113425925925,8.136205366066001
237,c09c0b3330184880b2b9b5332b5e52d2,203281e0c60146b1b64b42885ea4efc3,1516606075,600,1959,female,left,47,32579,5,32,129.0,56.02420138888889,25.167694764849273
238,4546b64c987842678b116a4389d10301,22d2860ba0084b7bb09cf23de4250180,1529560770,1800,1966,male,right,87,95900,319,1,1713.0,99.38217592592592,26.26225453088643
239,e476b28d5cbe453b8430473c63f8cd75,2fcb73f14539433485c2aa775f96e77e,1535353156,600,1979,female,right,48,21458,1,50,74.0,37.96216435185185,37.932505287458795
240,47a2e442ae834092b11158d542361a80,1e2fae52a3944253add3b1d2175b2452,1518574410,2700,1970,male,mostly_right,82,199407,478,3,2560.0,210.15646990740743,11.70556395948147
241,33447f5f82e948988514bec1cccb2423,89880b8191314867b7027e154693b9b2,1515404559,600,1988,male,right,50,24420,32,4,315.0,95.64934027777778,15.682282759544506
242,2d9651eecb6049be9ce6d14130085a2b,8db19d38d416433fb1afe69d111192e1,1517943157,600,1943,male,right,64,24900,9,40,180.0,107.18013888888888,17.91376667267075
244,1d0cd94449064666a8c373b58ea300e8,216b12c90ac14dcc9949302db0cdc6a5,1520766731,960,1964,male,right,57,35460,5,80,124.0,55.399363425925934,30.866780667731465
245,de20e5be83944cec9bd45099ba444190,9e55ba9708b8446b8d36a0f8c1d60383,1498519356,720,1982,male,right,67,55158,126,0,671.0,222.12354166666665,9.049018329702033
246,356f9fac6e244b41bddb823b4d1a32c6,e3636227211d45739f723e1a127385fe,1514581052,420,1975,male,ambidextrous,97,38520,77,0,402.0,72.39049768518518,40.19864613523074
247,9c6f8f2116fb4c65b01d5bf661f536a5,2e5151ba1c3c4b13bb3b7adb85bf76b9,1515315180,600,1975,male,right,52,23883,32,10,353.0,113.75684027777778,13.713461064765033
248,10e8d8f699d34196b7fd4dd7900de860,398d51d9a43142bf934b99b3845a86d8,1531256476,1200,1972,male,right,64,30488,108,1,857.0,36.05655092592593,53.249685582639934
249,7b4cccee056c435ea588c8fadb5006ce,e67b505e1e6b4b3eb711975a1f523290,1521380454,720,1986,female,right,81,28304,55,9,454.0,126.93943287037035,19.14298768359473
250,86701fb76c99494eb854eaa3beefb07a,432e2b6128e8487e86e0c118ae7314d7,1503611130,1200,1969,male,right,74,37444,1,125,44.0,92.44149305555555,24.015189787835027
251,2d9dbbb203f94a81be720d4911ba4340,db4d6a5f3e0342daa5298c041e4d1ff1,1532499209,600,1992,male,right,84,33601,3,35,96.0,94.41211805555555,26.69148888829228
252,23e08061460e4568be9acd26ce552db3,fbff6c1175934280a264eaadae687139,1503308357,972,1974,female,right,58,45050,76,16,613.0,149.44395833333334,11.643160549314056
253,fa277da4198f4f7899c28bc88148b8c9,9a3942e592714d6ebb58bc90841c847d,1535696684,600,1981,male,right,87,53854,19,6,264.0,178.95671296296294,14.584532520666986
254,7eee4c01bd6c41599cb76ec7e6c17fc8,69a9495aacf546dfb77b6f19a77a56cf,1523424376,600,1962,male,right,49,48755,0,59,65.0,46.3834375,31.69234707970921
255,356f9fac6e244b41bddb823b4d1a32c6,0b28ef43ee474f7eaef8978010e7d79e,1516705558,1200,1975,male,ambidextrous,97,38520,76,31,625.0,72.39049768518518,40.19864613523074
256,82d1f8b2780f488ea4eb56658b3cfb1d,075373b7bf8f44088272771906fab759,1522416688,1800,1972,male,right,47,46381,50,45,643.0,156.05528935185185,9.035259271609354
257,a76149bbe78f4fe78a621a0657be2b6d,8aca3485f95c4a70b1089f2db5151872,1501497106,600,1977,male,right,51,21354,21,19,266.0,130.44773148148147,11.728835623463493
258,32731bf736ea45e89f98b3de13d7c5ac,1ad8e9b7f54c48a3864a3e1620f09da1,1516885920,600,1981,male,right,76,28910,3,26,82.0,95.37458333333332,23.905740086238907
259,b447aceaecc347b18cf32b8a3a1421f6,08c126bbe452488983b7c2477c4f2e80,1534143729,2100,1984,male,right,55,85344,54,60,804.0,42.972384259259265,38.396752436292246
260,b2852ddd72674ca5a805e0f5826bcc3e,b906aec057d74d82a0eeba41c0fa4c3e,1519821664,383,1981,male,right,49,22561,61,3,342.0,133.0910300925926,11.045071925413065
261,cf358d5f72204135a6219abf277fefbb,184f305bc9f344f997fe0346a85a3400,1523316402,900,1958,male,right,33,28800,39,12,465.0,56.01520833333333,17.673771631960076
262,7f4d91223d8b4d94b3fa352c3531a11a,fd9bb198a30b4e10a0bbe541dd92a98b,1486341919,420,1981,male,right,67,25440,2,17,58.0,152.7160648148148,13.161680157469668
263,599bb7a7efe74585a6ee79f873037c86,f582fd6ce4ef45ef8ffa46d7465314f4,1494369157,420,1981,female,left,87,25935,8,12,106.0,227.27552083333333,11.483858844235039
264,33a259653b49480c968ecceb554ca8ea,bd653a4bed0c42bebf5170bd6e4b7e5e,1530746505,516,1971,male,right,68,39229,60,1,414.0,164.9957986111111,12.3639511864675
265,512fde8704084965b5415b0443af6d10,ad976bf2abf741c1b061802b169b7c8e,1510221336,420,1956,male,right,47,16266,10,14,155.0,52.858148148148146,26.675168340141678
266,fa277da4198f4f7899c28bc88148b8c9,353565c73bb845568bce015665c12937,1535438039,600,1981,male,right,87,53854,28,7,320.0,178.95671296296294,14.584532520666986
267,b4b59c9d40df4d8f94673bbaeae76d96,588e1f05d07547bf8a7edfeab2e2d3ea,1530142113,1200,1982,male,right,51,72541,19,42,366.0,169.03255787037037,9.051510663249527
268,f5cb51d03d934a13886b4218ff667e39,53af65246d874a3eb7951cc1bb22e612,1486161358,900,1976,male,right,78,65039,5,56,124.0,192.44273148148147,12.15946158104275
269,e0238491a0be4fa2bd6c732d6229e817,611546e6f6fc42e8b8a9473c1b529813,1530029016,600,1984,male,right,61,34467,103,0,565.0,70.05891203703703,26.120873801645107
270,115b6a6ac1eb44e18a8f5f91fb6c4f9d,7c5ec9fdf58a48e28595d1ebddd0340a,1518337873,1121,1966,male,right,90,65205,62,23,546.0,108.20263888888887,24.953180696198874
271,997240b61b324ffa9bbd6034dcc75cac,06cad137f5954f3da1a20d4314227b2b,1527145793,1800,1972,male,right,88,100927,198,13,1281.0,67.12181712962963,39.33147392153397
272,9741e569f4824f5f82d027e8b071eb49,069414be593f44e7969ff0fce4dc31df,1532986878,1500,1963,male,left,52,60562,199,2,1239.0,59.18961805555556,26.355973416415342
273,23e08061460e4568be9acd26ce552db3,90baa39f77864f12821de2d2743a9866,1504586989,1200,1974,female,right,58,45050,3,75,174.0,149.44395833333334,11.643160549314056
274,e015700fdbe2451c8fb06f08b53a5e45,07910697084f4a17b4947842ec848992,1530134475,600,1985,female,right,97,63001,13,18,207.0,149.13744212962962,19.512202693342694
275,b84b5f9206da4cf28dd0e7f828471369,5eec7d3b23504866ba843ede9b2096da,1530404149,600,1976,male,left,62,26199,34,18,258.0,87.56668981481482,21.240953654106487
276,a0b1dcf737ee4ae3b464dba1dbef6c4e,061d691b7a404fc98f859719b4ffd874,1536787152,900,1955,female,right,91,77249,67,7,554.0,187.01467592592599,14.597784834176956
278,ff49a57286df48769612db6090caf8f9,f85713460b7d496287c389553f2399d2,1517250576,900,1954,male,ambidextrous,42,35648,105,1,715.0,128.0740393518519,9.83805934736282
279,7321234c13b5499aa0133dd307c8dedc,a9aa3f3bac054a7d91f14eb2b5d0e1cb,1531315420,480,1982,male,right,56,23159,15,6,182.0,134.79769675925925,12.463120961186608
280,c67eea68400b424986a1b0c9b0aa0316,58e9feb3c477438ab5502b77b2076c9e,1484584154,2400,1945,male,right,93,69722,133,47,1222.0,147.70638888888888,18.888824112400165
281,c125272d8daf44a5946331d3323bae18,1a4d107e22144c8ebc5184f1bed6d297,1520795156,900,1973,male,right,39,32580,6,85,91.0,61.954074074074065,18.884956598675245
282,212a45bdf8d94cada1887c96b124232b,7ce0da15cb3d415888f3bb3319547da6,1535642035,900,1955,male,right,50,31149,64,33,430.0,39.358020833333335,38.111672493694364
283,6326f17533364de18bd0282092ec4d40,e0f89de57c94470a98432100cfa10c00,1489571738,1200,1961,male,right,81,49359,172,4,1030.0,117.9105324074074,20.608845964699775
284,294697e2602f429abe743c1b7c38f84c,2a5a026a4f3c4838a999aa15ca9255b5,1482252512,720,1973,male,right,53,63204,24,30,291.0,72.9496875,21.795843882127663
285,feafc21a77f1419eb668f52b3ee91751,9d57e3fe3bad4c08a6d7bc9c2092d82c,1504736037,420,1995,male,right,74,30826,0,37,5.0,168.03975694444443,13.211159313530507
286,792662aba2044d52907c663188018ef4,7028a0ebd96b4e31836466e8688a39f4,1526411865,420,1981,male,ambidextrous,77,29487,12,19,140.0,270.1785185185185,8.549902533578623
287,f316c9f3148d4ade9be6c3ac6e067b01,c38076545d674a14b8ddfa3622d1bea1,1476312667,1200,1982,male,right,55,48352,162,1,983.0,38.040243055555564,43.37511717762347
288,6bd5d8df122540558a76a36cb9738202,0c5e23687a7a46058d9bdb74404389e5,1533924919,600,1988,female,right,70,31300,54,1,412.0,80.89730324074074,25.9588381302483
289,0e630a7b76d3409499df1ddbf3d2f6b9,d053c3945fa44eb0b14a60ea0c8f4f7a,1521284150,420,1980,male,right,59,18480,8,18,113.0,46.620856481481475,37.965840475347576
